"","household_income","experienced_wellbeing"
"55",25246.6605847277,26.0220223995118
"56",31779.8573074457,26.0775362050781
"57",23475.2148880653,26.117996795558
"58",42630.2693988897,26.1695449811093
"59",41674.9655530831,26.2864691061861
"60",14680.2150151755,26.3135633192692
"61",35392.7650977603,26.3349187362536
"62",45186.0726776442,26.4428990835125
"63",24444.7785533627,26.4602263148196
"64",34794.0459637329,26.4882438995657
"65",34286.9953750481,26.7504952814319
"66",37989.5743907335,26.7963024160173
"67",21824.5201253829,26.9794924912828
"68",16210.4252065595,27.0183614435995
"69",34112.0997852584,27.0298783678315
"70",5904.99561826277,27.0556276420183
"71",44279.9407731878,27.0628005798411
"72",23064.3265664766,27.1762318295347
"73",40475.7803911208,27.1941364006415
"74",45364.6614271019,27.2154150060707
"75",24769.7722797298,27.2192300317425
"76",10427.7789056327,27.2779834603343
"77",25370.8490220511,27.2905923575815
"78",25600.7257645706,27.3249009408516
"79",41249.2090578581,27.366005983123
"80",40241.9144047533,27.368763672225
"81",18666.7896559934,27.4723932927459
"82",33369.9416604657,27.5494069289491
"83",22576.4169821364,27.6374539913202
"84",14057.3703504058,27.7031721744376
"85",44446.0031050472,27.7147740320019
"86",46131.9322459532,27.7147967968927
"87",12166.039859184,27.9259921813512
"88",38379.2278839794,27.9966862433059
"89",11810.7135180116,28.0667461328535
"90",27567.992327303,28.1244536941776
"91",37273.546998445,28.1488982525257
"92",34706.6209737883,28.1892361066659
"93",34173.6815517077,28.2476588073156
"94",11172.3180938894,28.3389010098198
"95",26300.0662755166,28.4238821805268
"96",29023.9622306649,28.4256414063802
"97",40205.8232894213,28.4351440136548
"98",40799.3956118646,28.4611204451348
"99",21132.1624551961,28.4872566302951
"100",27086.1034652564,28.4885010207295
"101",38083.7503856876,28.5284170501838
"102",37120.9215273904,28.568593195792
"103",32980.418696792,28.6524704403385
"104",30756.6884193638,28.7256342703933
"105",33891.9170665976,28.7300918731204
"106",38565.8651000956,28.7726557588779
"107",26226.2981770685,28.7778969864071
"108",46851.9710327784,28.8008276826858
"109",6781.00619809646,28.810723759297
"110",39444.8617053383,28.8345089479476
"111",36708.5982386224,28.8464555729292
"112",17596.3300491339,28.8831913618915
"113",27000.8800706374,28.8851409145696
"114",27730.8710264095,28.8888845767645
"115",21768.8846664981,28.9656968654516
"116",35595.5782161121,29.019324407344
"117",28450.9305212687,29.032860624594
"118",36639.4266610849,29.08294440931
"119",40697.3270247299,29.1565046697149
"120",26373.3995277748,29.2187377289239
"121",54022.6131503257,29.2708059837807
"122",32483.0783853265,29.3166731658946
"123",25588.2042467398,29.324120575372
"124",38514.1510571755,29.4695535210055
"125",35036.7644565405,29.5120316841097
"126",51960.1830102347,29.5586379820515
"127",15556.0517365937,29.6388198650798
"128",39594.5789475024,29.643492333414
"129",31627.2016568522,29.6750626986728
"130",25233.6778505436,29.6981094999954
"131",54940.6706516762,29.703543571009
"132",47690.070509876,29.7144628668549
"133",18150.8424531852,29.7807818983081
"134",47956.2299274852,29.7977254252918
"135",40680.1665963863,29.8140390058602
"136",33294.3351748125,29.8508003749232
"137",31548.2651913068,29.867397459359
"138",28845.0766785504,29.9657005217783
"139",32950.0246819622,29.9739887698447
"140",29918.0510629831,29.9842668849657
"141",39983.3657806091,30.0084456619159
"142",36264.8900919044,30.0247154176381
"143",32673.8017459657,30.039875551417
"144",44356.8524419061,30.0665943456366
"145",44162.1667999791,30.0867666560863
"146",40568.000870604,30.2728887026192
"147",20499.112947703,30.3029935713199
"148",31342.3282910074,30.3080322910365
"149",39371.2905225819,30.3180677638029
"150",47203.2774889385,30.3207872631469
"151",7047.05324450446,30.36565558668
"152",60645.7343909668,30.3770352261062
"153",48743.8371428987,30.4058124923427
"154",28589.7425342863,30.4370063248615
"155",57746.3970615988,30.4640295286605
"156",27054.970080066,30.4750360877164
"157",42087.9054913606,30.4794296467836
"158",43331.8187750032,30.49516543858
"159",33890.0013666533,30.5710804211821
"160",39558.3333264188,30.6085883969619
"161",26506.7072289341,30.6458497818717
"162",23910.0690213337,30.6626982358513
"163",43564.6241176674,30.6854862971617
"164",41843.3516390818,30.6950390513269
"165",47889.4634851938,30.7035814308537
"166",44963.7090826744,30.7644334855507
"167",44581.3591676798,30.8277928004982
"168",31990.1134012797,30.8394139188413
"169",39147.0468147255,30.8899249253814
"170",47130.355038834,30.9072272313644
"171",39663.2249641942,30.9206592857066
"172",23074.4850582636,30.9450582239892
"173",37082.1858666968,30.9606924442028
"174",28631.8425664503,30.961842631967
"175",12408.2902540518,30.976852051842
"176",29777.8095851344,31.0669586546428
"177",20637.6504348006,31.0787119330819
"178",33985.8652575632,31.0929028352374
"179",32949.3050581077,31.1099564789265
"180",23602.9622351666,31.1155340390019
"181",32879.8167121423,31.1338543278774
"182",41328.4231270942,31.1613106525993
"183",22090.0477445997,31.183033000395
"184",37199.4741506451,31.2037386771432
"185",40875.9332463141,31.219621033229
"186",43060.5780569424,31.2606209348006
"187",27660.1934356965,31.2946922786558
"188",14034.0351281127,31.308394279656
"189",42057.2138327943,31.3265067199463
"190",60692.2675438311,31.3696669247928
"191",30436.5732708643,31.4358502125839
"192",32381.7439042224,31.4457124275405
"193",29389.1218448293,31.4621656046043
"194",40581.5727548028,31.4746113834534
"195",32766.2690854029,31.5148002039153
"196",29553.490228652,31.5163959649239
"197",19111.2030387692,31.5198599935212
"198",28889.8296023419,31.5208225675949
"199",43698.0766543491,31.5208847599993
"200",26910.0579908694,31.5926826815713
"201",28635.4108074605,31.6113602257993
"202",37352.03316705,31.6140707428237
"203",39961.3885330586,31.6191873050253
"204",42020.559676769,31.6548658021186
"205",47035.6957523968,31.669201843648
"206",36721.8097639985,31.6953194904744
"207",38031.8456660471,31.7619092400038
"208",26411.5828671414,31.7706363705145
"209",28481.9381608725,31.7902921609906
"210",36620.4903646242,31.8120547512178
"211",37234.5671786511,31.8176305753444
"212",45943.4512115749,31.8186640139968
"213",29373.3286751568,31.8461409569198
"214",39910.1167418211,31.8503857628203
"215",36696.5550185191,31.8597401981614
"216",41829.7383449211,31.8631450847639
"217",45750.9554879338,31.8736735089869
"218",46888.4007059083,31.890739330945
"219",45549.5527196678,31.9236370596936
"220",21900.8395979058,31.9500800703621
"221",30557.1332460471,31.9702693612429
"222",43260.6067662994,31.9879770288035
"223",35767.2519183668,32.0095945612535
"224",55966.0004579954,32.0120482372493
"225",25800.0537560841,32.0607257867513
"226",31526.5881542431,32.0846736856388
"227",43652.0080554503,32.1006390302876
"228",39170.9908478443,32.1088757077869
"229",28302.3232351534,32.1149819861833
"230",46477.4503842374,32.1156818829956
"231",15560.9752618432,32.1333848145446
"232",46407.7565475028,32.1964655925229
"233",46448.4420221778,32.249372013334
"234",26892.3928730588,32.2773040560017
"235",44349.677924282,32.3088183489211
"236",33714.0624818175,32.3131236434209
"237",28050.931659759,32.3294268944535
"238",34819.0004667832,32.3556131687361
"239",34712.6158921114,32.3556174962556
"240",39046.772474685,32.3603585972116
"241",48684.2162108657,32.3656396547273
"242",29650.9416527995,32.3948602094553
"243",45857.553008394,32.3984408134784
"244",27559.5852192573,32.4668982968499
"245",41914.6366593083,32.4673548376711
"246",36265.0394628813,32.4882255034779
"247",26090.9589283317,32.4923339600528
"248",48342.5979174676,32.5306860426231
"249",46909.7886933766,32.532336228287
"250",45434.8720961052,32.557321521273
"251",39043.5296554904,32.5643265702254
"252",40983.5592059593,32.5702460933204
"253",42271.6463954576,32.5769682874277
"254",19612.1305607678,32.5795919920644
"255",33797.3658716054,32.6137720355359
"256",39229.3095879684,32.6897927142665
"257",31497.3443559696,32.7126132055737
"258",32996.9787417547,32.7381197342544
"259",41025.908415018,32.7401873766833
"260",36218.0602299112,32.7593183022529
"261",42638.4665310543,32.8183433476248
"262",31281.5364035077,32.8260938876515
"263",48063.0538964463,32.8447551539377
"264",21710.4140665129,32.8795960764103
"265",43323.493934196,32.8808702885122
"266",43581.9402436123,32.9448597713032
"267",32197.3431108572,32.9586878595132
"268",42652.8767172028,32.9784332603851
"269",34860.6883271178,32.9880165044163
"270",45161.2515370157,33.010051512575
"271",45521.6969063924,33.0107993414364
"272",37283.5376014842,33.0341212082525
"273",42365.7361147882,33.0591489068939
"274",37310.0137789053,33.060307599987
"275",46098.316396968,33.0623085333936
"276",23911.7172478305,33.068487708383
"277",45917.9200499061,33.0697554137846
"278",36926.7966271713,33.0846629842286
"279",28920.249078001,33.0867328500465
"280",47198.0334662476,33.0941146998489
"281",49981.3540476105,33.0948175646734
"282",48400.3029801316,33.097575944104
"283",44273.6416714783,33.0979842736567
"284",42686.6564917315,33.1049948532164
"285",43135.6307518061,33.1209956628232
"286",34943.5277917077,33.1316697349436
"287",36745.4898990608,33.1587303553933
"288",52232.1518522952,33.1611095489403
"289",21413.1434313079,33.1633587421742
"290",36115.9089013883,33.183627495058
"291",41398.0074965261,33.1842795042459
"292",38527.4821371552,33.1891132802993
"293",21569.5598896231,33.2067681244635
"294",50857.6341339608,33.228847881258
"295",26803.1354610118,33.2670972404863
"296",51585.3027806928,33.2708880222786
"297",34973.784347911,33.2733607183901
"298",26563.2380635735,33.2856916948639
"299",29774.9259742985,33.2883458410646
"300",20748.3324483248,33.3177392507434
"301",31936.0949847918,33.3557539172362
"302",29199.402999913,33.3746095389087
"303",25880.7496507917,33.4074540232356
"304",43830.3983556145,33.418762388375
"305",57561.7812287826,33.4224070000909
"306",30932.6260962774,33.42885640403
"307",51315.476537877,33.450148179492
"308",34292.7775460936,33.4556720236112
"309",45561.6199356988,33.4802256421034
"310",42100.1786668818,33.4805626619907
"311",20998.2047670215,33.4898180267988
"312",39559.9686770035,33.5146636834441
"313",38570.4990013548,33.5340145137187
"314",57222.206472544,33.5390485132651
"315",33169.7761167171,33.5443342397428
"316",33931.351421617,33.5644453643508
"317",28186.8111721068,33.5937581906551
"318",42131.0022145149,33.6134687313056
"319",35588.0578102488,33.6315048964843
"320",30999.2672235266,33.6389169505652
"321",25468.5427179368,33.6459053865457
"322",40042.273042469,33.6468046105436
"323",33212.4396662998,33.7003463146505
"324",35956.8518766098,33.7301971798203
"325",53197.4621783668,33.7334546412996
"326",37798.0116569894,33.7406827802949
"327",34802.2712614208,33.7553578963889
"328",49584.4583397732,33.7614733184412
"329",40263.6520582632,33.7637364508745
"330",27682.4846726713,33.778226778836
"331",32736.083862551,33.7977037501019
"332",45841.1408789866,33.7994273875601
"333",43016.1008919099,33.80752271922
"334",40802.9414116609,33.8285051964592
"335",33547.9029111182,33.8484631103642
"336",36362.3722211208,33.8597696562658
"337",48379.9461115047,33.8718519921882
"338",33921.5805962286,33.8755834334085
"339",41524.0523470601,33.8958887876781
"340",46747.9765011808,33.8968318069696
"341",25052.7194045986,33.9039388179194
"342",44203.4644250505,33.9122567468805
"343",40352.1606003094,33.9534572372977
"344",37715.6993124579,34.0014794411899
"345",53780.8275246238,34.0218939763182
"346",43735.26450192,34.0387277496617
"347",36332.21516523,34.0529853786188
"348",43369.7180645869,34.0689331947312
"349",29557.5842163915,34.0842745273282
"350",46032.8181358533,34.0862503348892
"351",52065.9610103798,34.0887553935691
"352",34021.895932358,34.102668837044
"353",29500.4858370276,34.1188421064159
"354",18714.2953562372,34.1364910556432
"355",50503.4278039728,34.1423665249686
"356",39635.3086948775,34.1627006676856
"357",46459.4485269346,34.1690897360012
"358",33859.887965743,34.230038652979
"359",58330.4972779823,34.2393009113765
"360",35826.8441438012,34.2395004212691
"361",45394.9644710288,34.2670872946942
"362",40566.0308547019,34.2726907071788
"363",31635.1753671058,34.2741130167733
"364",48825.8113183697,34.2891365460755
"365",34942.6326034809,34.3013552423569
"366",50045.0534576699,34.304828003227
"367",46287.056947743,34.3135206617335
"368",45676.8189507649,34.3293623491224
"369",39156.6850155326,34.3402613036194
"370",39300.4996483563,34.3521806516874
"371",38990.3106518476,34.3589508459919
"372",48743.30731613,34.3607666226732
"373",35497.7501936059,34.3936776347845
"374",42496.9937606509,34.3960603020244
"375",55854.8715450721,34.4026845172804
"376",42582.0316903143,34.4110277402766
"377",44948.7864293008,34.4343929681478
"378",52882.6521744456,34.4389451537572
"379",43057.3504966945,34.4492020847865
"380",53780.8031754596,34.4525622582364
"381",38326.8081744712,34.4564676017832
"382",23528.7436519191,34.4581601482927
"383",41483.5773144359,34.4777874279894
"384",39661.3860105032,34.516067883012
"385",42363.7241588887,34.5362754976989
"386",49730.8534739466,34.5822726818793
"387",37573.6615256474,34.583490632386
"388",52193.6718811788,34.6049081910269
"389",32332.3810075306,34.6129289941954
"390",43533.2894753973,34.6329009005999
"391",33674.9143698905,34.6374250154974
"392",45274.9257828506,34.642340508308
"393",52725.4617066032,34.6724168087942
"394",41284.3059270113,34.673547837113
"395",36216.0421270777,34.7270129796392
"396",31696.3319468436,34.7333188074754
"397",41253.0598797483,34.7574222508381
"398",41816.9775417635,34.7644761975499
"399",43918.2585454811,34.7678545083997
"400",31076.1056966822,34.7704450027691
"401",25096.2519548395,34.7822354468733
"402",42357.9606225925,34.8112941566064
"403",54008.1405226074,34.83099133885
"404",33776.7455125695,34.8535706540151
"405",20022.1508324386,34.8928664797991
"406",47785.045910755,34.9272163919272
"407",58677.6014797098,34.9388434660541
"408",39640.520796223,34.9408218475833
"409",25200.8447216513,34.9431713664687
"410",51100.1245416879,34.9575899451466
"411",46529.2597783626,35.0084450537915
"412",38735.6409125361,35.010407451622
"413",43625.8044736043,35.0158702864685
"414",53003.3879267656,35.03470156584
"415",55033.9966086592,35.0672342250968
"416",42800.6558891743,35.0688032068515
"417",45520.3918214147,35.121256317752
"418",42335.3139975139,35.1595098772916
"419",47866.279161564,35.1771951915007
"420",49068.6660796955,35.197836748638
"421",47838.3817883579,35.2152077209049
"422",47869.3715543799,35.2156530618593
"423",61231.9590880986,35.218422617721
"424",17075.9546550036,35.2422327816429
"425",38303.086729171,35.2654538681966
"426",71513.0457167678,35.2687078174763
"427",48693.1033463378,35.2733454369018
"428",65200.2447795613,35.2911048563485
"429",31169.6436877059,35.2953271545536
"430",40298.8593388681,35.2963109862561
"431",43368.0352443513,35.300056599356
"432",51152.6895187685,35.3008655485897
"433",46112.5735814003,35.3045081099678
"434",32823.2413675304,35.3305376146119
"435",46088.5779034422,35.3341495823918
"436",48022.4317145848,35.3407025388356
"437",33396.0597257023,35.3593982262374
"438",43008.899149871,35.3635674687683
"439",55104.9891258255,35.3647019083059
"440",48260.4988970268,35.3748474995701
"441",31440.4008856956,35.3749560380088
"442",46282.2786220311,35.3912967145219
"443",19837.9312165072,35.419560495558
"444",39322.9656708437,35.4570131426497
"445",43025.3079011416,35.4578690280125
"446",42348.1267857408,35.4580711026481
"447",45984.1340767623,35.4582250464444
"448",43233.4642897647,35.4675266726117
"449",27894.2783119291,35.4680603276755
"450",56633.4012205036,35.5034106028626
"451",46867.8147163579,35.5037940112413
"452",36835.4999972899,35.5077135404741
"453",59500.3521377145,35.5621250120229
"454",23124.0807592921,35.5629425944384
"455",52769.5246672052,35.5759721881454
"456",43138.9836279644,35.5808800000214
"457",40665.1432862831,35.6001059075045
"458",42314.7430317755,35.6055086705635
"459",25170.1162247753,35.6331212528383
"460",27235.2312064253,35.6335008425803
"461",47014.7028996283,35.6392269466592
"462",22292.6214067662,35.6590635753108
"463",36270.1100771769,35.6720944381863
"464",36410.3282299282,35.67782600809
"465",34442.6951013428,35.6997895923132
"466",50914.2201587551,35.7405767406825
"467",38562.8883843147,35.7438483199847
"468",48466.8931296474,35.751260740386
"469",27911.4795333598,35.75304899764
"470",27821.6300276317,35.7639350403087
"471",58603.540303815,35.774465104469
"472",42689.3109865576,35.7747563863943
"473",48076.451330269,35.7794797569389
"474",40157.7434983474,35.7862663071311
"475",46070.2824892751,35.7962686708605
"476",29470.5246188629,35.7985884395648
"477",41113.7391039134,35.8174881630015
"478",28042.385924216,35.8217135659893
"479",53559.5678062556,35.8218328146026
"480",39912.9871766245,35.8445617411581
"481",20452.4097659331,35.8572285132652
"482",42190.0093226469,35.8585251623393
"483",49410.8260712706,35.8596240578163
"484",58625.7834155899,35.8634433844645
"485",43059.6217982335,35.8840591554385
"486",50917.2332850665,35.9045361106817
"487",31829.2870539843,35.9243837572601
"488",47843.3620939881,35.931760380239
"489",67253.1381147745,35.946254323097
"490",37744.9024593072,35.9620261312075
"491",43552.7297780755,35.9658543707592
"492",30194.969555517,35.9671566642181
"493",35992.7279498544,35.9755079920961
"494",28814.5604554914,35.9959374899819
"495",44677.6481871847,36.000966258396
"496",40484.751911504,36.0050092017562
"497",46933.5741939382,36.0503338426765
"498",46221.6355982888,36.0658043848957
"499",33740.7371471483,36.0682896391222
"500",22299.4209732698,36.0713197910298
"501",39400.979961771,36.0861369269937
"502",43444.4617878984,36.0892546872473
"503",62143.6865075636,36.0906585430539
"504",19639.4036051632,36.105908486765
"505",29318.9748560464,36.1150482132976
"506",41650.178349177,36.1154173582779
"507",19558.4776208727,36.132173151448
"508",37006.3866739495,36.1383481843489
"509",64377.4904879417,36.1476361937077
"510",43227.9610763722,36.1793548211101
"511",36227.0860152022,36.2061207972381
"512",38339.0536077677,36.2340237957957
"513",46407.8931119852,36.2736176764499
"514",39543.5260993251,36.2751712378708
"515",29889.8873273489,36.2894195559683
"516",38487.2286228817,36.3051431529502
"517",73901.0788569855,36.3157590329104
"518",35404.9473714923,36.3274001937801
"519",36645.445538797,36.3487139756052
"520",54071.7858472215,36.3492991930441
"521",43684.2943812483,36.3511730462564
"522",26924.9167314241,36.3521105132744
"523",39076.6988748909,36.3665848435871
"524",39194.4639682903,36.4356367471703
"525",47728.8916310964,36.4605894216325
"526",57831.0036349635,36.4705984323028
"527",51399.1841861207,36.4792188533522
"528",53091.7310348742,36.4975824914537
"529",44479.7781712882,36.5160093693323
"530",43441.9797002791,36.5226543605207
"531",40745.6896984427,36.5395229902445
"532",27104.7860552687,36.5446940544044
"533",37628.3457370187,36.5700052216216
"534",68185.6146101433,36.5939772489856
"535",36411.7901351507,36.6032943381813
"536",46050.0757410329,36.6130567709163
"537",58169.3626197939,36.6556801808708
"538",55279.1048264846,36.6705652052092
"539",27193.6505891977,36.6732574295982
"540",26656.6063766088,36.6899941377354
"541",51697.3293923855,36.7110112619146
"542",42310.8492841706,36.720279576472
"543",34379.3209303503,36.7267328273057
"544",54069.8341754478,36.7491749122485
"545",39490.2606878361,36.7614028188114
"546",47833.3779221677,36.7634042011009
"547",42006.7449415061,36.7675633995524
"548",38011.6689889838,36.7688882282862
"549",54754.1990433796,36.7723371124722
"550",56646.4405756196,36.7786606466646
"551",50087.4958469689,36.7801395798663
"552",38840.3746896714,36.782233474031
"553",51750.9919295042,36.7878072054732
"554",54783.0321457844,36.7954298836594
"555",52053.4609636328,36.7955283583668
"556",49917.4182536886,36.7985963410482
"557",37259.0234944479,36.8065694342822
"558",54744.7554813657,36.8228968452147
"559",51087.3863668642,36.8436368859674
"560",34680.2813484841,36.8447183845271
"561",65913.342352825,36.8619666471327
"562",46297.7976429021,36.8682716411425
"563",51221.8526987259,36.8690310002115
"564",54329.8488764777,36.8737911956312
"565",66017.7922057574,36.8952122637588
"566",35909.8988030017,36.9002368940208
"567",47000.8109451118,36.9053185221888
"568",51979.9928522366,36.9073724443494
"569",52112.7179678342,36.9159864429762
"570",38706.2676177343,36.9183105273889
"571",35262.8602118349,36.9235600254668
"572",38694.6303614009,36.9236012126985
"573",52085.1635039924,36.925273111604
"574",33197.7182676601,36.9388746053622
"575",41480.3725780962,36.942023899871
"576",46197.8361802692,36.9778985489828
"577",34074.5787403624,36.9883141431849
"578",55891.4046590834,36.9959115077483
"579",20818.1856031031,36.9986607744402
"580",28612.1338187424,37.0128496493451
"581",30672.482996959,37.0216284857179
"582",45727.8581984152,37.0424820576114
"583",46461.9477209361,37.0444083005083
"584",58438.9148805015,37.0458027062203
"585",50503.7403066324,37.0516883545662
"586",43838.4142898351,37.0669438874396
"587",54702.6895540663,37.0681344440989
"588",66651.7234034301,37.0760922245296
"589",57759.2501221574,37.0774105990248
"590",53535.8090173201,37.0899673215473
"591",54316.7191261538,37.1001198547564
"592",46731.6685401191,37.1059366187378
"593",34054.5138175738,37.1172146537816
"594",40490.035666203,37.1173891038118
"595",51451.6241424598,37.1305631654398
"596",51334.0883894658,37.1436555304287
"597",61938.7026320372,37.1473545949381
"598",36214.2149061424,37.152117449329
"599",43342.8461417284,37.1630822411465
"600",23952.3926208529,37.1646438914338
"601",52107.8691293283,37.1758797891254
"602",46303.3459086859,37.1869105403338
"603",55596.6457091553,37.1904703706485
"604",73260.1752586764,37.1983071878118
"605",43763.827014948,37.2177226274885
"606",45210.733333069,37.2302764580125
"607",50445.689912878,37.232506133384
"608",52088.4046139093,37.233072303354
"609",48069.5359628736,37.2483586072861
"610",53080.3095427386,37.2497616629667
"611",43011.228742151,37.2503764173937
"612",50700.6658966082,37.2616073160485
"613",46773.0647239176,37.2673348530562
"614",48405.5336814696,37.2723861298865
"615",52983.2832669128,37.2829229487136
"616",24532.282160349,37.2957566041178
"617",58991.2027328001,37.2991683618421
"618",47230.2880965566,37.3084641154428
"619",48589.5429023927,37.3263355771147
"620",56293.1637118821,37.3301451742451
"621",52752.0225623951,37.3302794460203
"622",58272.3922543451,37.3335539879313
"623",46102.0905334361,37.3349786307997
"624",42094.1131393816,37.3508411075057
"625",60141.9797429039,37.359132004025
"626",57016.9323560122,37.3635677483971
"627",63787.6733121736,37.365218988247
"628",49964.4047347379,37.3674819111753
"629",42483.2250817203,37.3716408002261
"630",53069.7462542159,37.3763520698493
"631",43077.979299173,37.3931458601132
"632",66931.7540161188,37.4013635038916
"633",48854.7061751524,37.4127514107583
"634",67260.216193529,37.4606870244966
"635",34798.3075986254,37.4756276906471
"636",44695.9485416289,37.4823920550494
"637",56844.7291355741,37.5257096532147
"638",45970.3960162213,37.5298751789866
"639",64652.5694213843,37.5420839064496
"640",31197.0623505453,37.5475694953099
"641",43539.9304737652,37.5517287634942
"642",50370.3467392782,37.5730333637675
"643",44196.7104932658,37.5872883006466
"644",40548.7673877793,37.5980726449865
"645",50523.1639293477,37.603135826684
"646",56155.1322022264,37.6108453456491
"647",45555.5166269192,37.6110552466873
"648",59330.6189662971,37.6130954628826
"649",51482.6652688096,37.6146699390318
"650",33230.8992638403,37.617102647494
"651",47787.9813266798,37.6175626036488
"652",50721.719174965,37.6188073681356
"653",66955.2712919626,37.6198236752861
"654",46351.277896477,37.630213901284
"655",60557.2087616969,37.6329055205867
"656",60132.1142039579,37.6412137161009
"657",42248.7485962442,37.6770369887052
"658",61018.248122602,37.6909077331106
"659",48214.4560308302,37.6922693354225
"660",51078.7404343496,37.692685267271
"661",46095.4609090859,37.6927916839825
"662",40622.6026132941,37.6930315156805
"663",41780.4305736562,37.6940824169834
"664",24005.336689813,37.7022541448826
"665",59139.1681710658,37.7144157817878
"666",32295.9079577689,37.7161916588655
"667",41743.1345611002,37.7346313336324
"668",40216.6209777532,37.7376775438627
"669",44535.1739208425,37.7380319746255
"670",37435.6657234927,37.7410544439369
"671",34114.6738451502,37.7525661741859
"672",47696.1719093032,37.7643462824047
"673",67788.5342027331,37.7673092452175
"674",60699.1809321179,37.7685772558578
"675",46859.577830693,37.7837361309766
"676",63294.7005836154,37.795234987014
"677",59417.2345111537,37.8049048945337
"678",37681.2871819676,37.8053487490046
"679",49188.0497204511,37.8065764840621
"680",38157.1979823804,37.8100153597821
"681",51227.2282075725,37.8185030148312
"682",42926.4689725253,37.8276891563867
"683",32626.6459141324,37.8348831308357
"684",29871.7530691147,37.8506991182881
"685",62170.7235945909,37.8507609271821
"686",43815.9990679896,37.8904653922979
"687",50122.2357272087,37.9002097870345
"688",65331.4402611365,37.9002531345052
"689",29975.6488984532,37.9039512830927
"690",51698.9277673036,37.9083389741808
"691",58264.7042485464,37.9258975273572
"692",34591.124781328,37.9392052392104
"693",58977.9878098487,37.9464774726032
"694",56101.1332069709,37.9476501706975
"695",36113.3600161148,37.9481485550682
"696",45834.142252923,37.9546933969151
"697",42876.5673754847,37.9603641621157
"698",53130.3756735988,37.9643552580412
"699",39849.8205200946,37.9680520346107
"700",49472.7950880961,37.9757668686423
"701",41788.3562432768,37.978164379898
"702",44453.6164620332,38.0022858564059
"703",52286.2906902462,38.0073916763902
"704",42509.5473295748,38.0156944173581
"705",66960.1014862867,38.0298844462769
"706",50298.0336993837,38.0341203625029
"707",53329.9271503968,38.0532519843098
"708",36798.0745198122,38.0568145075057
"709",50797.9275822399,38.0604507590399
"710",42269.7698771585,38.0677336317277
"711",27405.6996317457,38.069512932027
"712",65501.2749903168,38.0861452955899
"713",52313.8331594973,38.0872633957251
"714",50752.9103439273,38.0906144461571
"715",43292.880503265,38.0915104307127
"716",59948.1554289438,38.0958859611451
"717",53805.5114085924,38.1055717880526
"718",35909.8833625217,38.1087001385543
"719",55986.7826930805,38.1186409424609
"720",64210.2783348191,38.1206216506959
"721",46531.6176717168,38.1252252165033
"722",45754.1779614446,38.1394409120601
"723",66699.3167589533,38.1408690879596
"724",25767.9935814633,38.158145213833
"725",42955.6834388231,38.1623147647898
"726",49969.8298580685,38.1691179233488
"727",55281.424538439,38.1705567582107
"728",43049.1578446453,38.1758254212457
"729",59422.0237348477,38.1776270903222
"730",40000.5827500566,38.1839603798106
"731",48369.5467290974,38.1911202088585
"732",39008.4835837564,38.1958171684674
"733",57883.9334836071,38.2008725614689
"734",52086.9812452667,38.2179997689784
"735",53589.7503485341,38.2234959194368
"736",40230.0314127454,38.2262260406839
"737",50435.6353703584,38.2421146921511
"738",45244.3662847117,38.261715458743
"739",55134.0641029072,38.267965728374
"740",38126.9984141506,38.277293295326
"741",53716.0794455287,38.2818730870685
"742",62692.7420165483,38.2869010443175
"743",37109.6015467018,38.2951558614844
