"","household_income","experienced_wellbeing"
"381",38326.8081744712,34.9288580316506
"382",23528.7436519191,34.9327865194216
"383",41483.5773144359,34.9638116551167
"384",39661.3860105032,34.981023222046
"385",42363.7241588887,34.9867878099727
"386",49730.8534739466,34.9904705423251
"387",37573.6615256474,35.0549526790642
"388",52193.6718811788,35.0703213420368
"389",32332.3810075306,35.0832583586777
"390",43533.2894753973,35.0916264905566
"391",33674.9143698905,35.1043480098281
"392",45274.9257828506,35.1290986954461
"393",52725.4617066032,35.1347963627211
"394",41284.3059270113,35.1610576808213
"395",36216.0421270777,35.1862307588883
"396",31696.3319468436,35.1868250060628
"397",41253.0598797483,35.190404768027
"398",41816.9775417635,35.1964838603218
"399",43918.2585454811,35.2271592370599
"400",31076.1056966822,35.2321990278105
"401",25096.2519548395,35.2408479539198
"402",42357.9606225925,35.2462284355676
"403",54008.1405226074,35.2508125807143
"404",33776.7455125695,35.2526174201114
"405",20022.1508324386,35.2531114065366
"406",47785.045910755,35.2859283139493
"407",58677.6014797098,35.3109802733487
"408",39640.520796223,35.3264483958799
"409",25200.8447216513,35.3302460427399
"410",51100.1245416879,35.357419281008
"411",46529.2597783626,35.3603470485113
"412",38735.6409125361,35.3610279451723
"413",43625.8044736043,35.3824726332581
"414",53003.3879267656,35.3948972213463
"415",55033.9966086592,35.4111799390714
"416",42800.6558891743,35.4313025871332
"417",45520.3918214147,35.4425507972025
"418",42335.3139975139,35.4486851639985
"419",47866.279161564,35.4519207246077
"420",49068.6660796955,35.4594993316729
"421",47838.3817883579,35.4670055710935
"422",47869.3715543799,35.4710364769825
"423",61231.9590880986,35.4880757612394
"424",17075.9546550036,35.4882646082287
"425",38303.086729171,35.4928607104805
"426",71513.0457167678,35.5106955134356
"427",48693.1033463378,35.551822404054
"428",65200.2447795613,35.5591998995922
"429",31169.6436877059,35.5625376389306
"430",40298.8593388681,35.563449395922
"431",43368.0352443513,35.5687566786695
"432",51152.6895187685,35.5808051526665
"433",46112.5735814003,35.5824112062515
"434",32823.2413675304,35.5944452298827
"435",46088.5779034422,35.6055440188579
"436",48022.4317145848,35.6066828731509
"437",33396.0597257023,35.6078210454312
"438",43008.899149871,35.6090778780637
"439",55104.9891258255,35.6110460403397
"440",48260.4988970268,35.6267544498398
"441",31440.4008856956,35.6391455713019
"442",46282.2786220311,35.6410065955346
"443",19837.9312165072,35.6507680316073
"444",39322.9656708437,35.6547348234671
"445",43025.3079011416,35.661743800002
"446",42348.1267857408,35.6631194591904
"447",45984.1340767623,35.6775368104547
"448",43233.4642897647,35.6879595714806
"449",27894.2783119291,35.6890628799268
"450",56633.4012205036,35.6974963315973
"451",46867.8147163579,35.7084553555352
"452",36835.4999972899,35.7173295707409
"453",59500.3521377145,35.7533392201116
"454",23124.0807592921,35.7908776111813
"455",52769.5246672052,35.8159376878957
"456",43138.9836279644,35.8329610673554
"457",40665.1432862831,35.8419885200244
"458",42314.7430317755,35.8572445552473
"459",25170.1162247753,35.8958706115053
"460",27235.2312064253,35.9306275324369
"461",47014.7028996283,35.9349985698455
"462",22292.6214067662,35.9409605244407
"463",36270.1100771769,35.9551967033944
"464",36410.3282299282,35.9684591603029
"465",34442.6951013428,35.997889274615
"466",50914.2201587551,36.0001504602239
"467",38562.8883843147,36.0173618185999
"468",48466.8931296474,36.0237294812911
"469",27911.4795333598,36.0452932453995
"470",27821.6300276317,36.0486990879589
"471",58603.540303815,36.0507589733803
"472",42689.3109865576,36.054759914288
"473",48076.451330269,36.0554942817154
"474",40157.7434983474,36.0559983976339
"475",46070.2824892751,36.0792427613149
"476",29470.5246188629,36.1280505566202
"477",41113.7391039134,36.1398873609857
"478",28042.385924216,36.1464202941514
"479",53559.5678062556,36.149096869359
"480",39912.9871766245,36.1631691659658
"481",20452.4097659331,36.1653456269953
"482",42190.0093226469,36.1862138432664
"483",49410.8260712706,36.1966078773269
"484",58625.7834155899,36.2005720858245
"485",43059.6217982335,36.2012008499116
"486",50917.2332850665,36.2040516307788
"487",31829.2870539843,36.2099426702733
"488",47843.3620939881,36.2322473341207
"489",67253.1381147745,36.2417371280728
"490",37744.9024593072,36.2471908381766
"491",43552.7297780755,36.2482286768768
"492",30194.969555517,36.2523983301452
"493",35992.7279498544,36.2628284846537
"494",28814.5604554914,36.263793372165
"495",44677.6481871847,36.2743561368056
"496",40484.751911504,36.2841908171604
"497",46933.5741939382,36.292818343464
"498",46221.6355982888,36.2947059812536
"499",33740.7371471483,36.3112162078624
"500",22299.4209732698,36.3294838598789
"501",39400.979961771,36.3375798311161
"502",43444.4617878984,36.343744669835
"503",62143.6865075636,36.3688711696904
"504",19639.4036051632,36.3862397690831
"505",29318.9748560464,36.3907560060416
"506",41650.178349177,36.392193882372
"507",19558.4776208727,36.4152780660567
"508",37006.3866739495,36.4276589152087
"509",64377.4904879417,36.4444284942088
"510",43227.9610763722,36.464226773259
"511",36227.0860152022,36.4684179816601
"512",38339.0536077677,36.4692438390967
"513",46407.8931119852,36.4814105601308
"514",39543.5260993251,36.4855221758636
"515",29889.8873273489,36.504788461211
"516",38487.2286228817,36.5126054119756
"517",73901.0788569855,36.5137692272588
"518",35404.9473714923,36.5163105507668
"519",36645.445538797,36.520034200362
"520",54071.7858472215,36.5210003932997
"521",43684.2943812483,36.5267499264933
"522",26924.9167314241,36.5285032650982
"523",39076.6988748909,36.5315159730319
"524",39194.4639682903,36.5368033650767
"525",47728.8916310964,36.5403690627149
"526",57831.0036349635,36.5431801498589
"527",51399.1841861207,36.5509549201892
"528",53091.7310348742,36.5677692174018
"529",44479.7781712882,36.5766417538721
"530",43441.9797002791,36.5993341209726
"531",40745.6896984427,36.6053988684004
"532",27104.7860552687,36.6385368675551
"533",37628.3457370187,36.6523512968164
"534",68185.6146101433,36.6609580149368
"535",36411.7901351507,36.6663860182737
"536",46050.0757410329,36.696772719977
"537",58169.3626197939,36.7126989127402
"538",55279.1048264846,36.7141375297305
"539",27193.6505891977,36.7164190521562
"540",26656.6063766088,36.7269017473669
"541",51697.3293923855,36.7351668324089
"542",42310.8492841706,36.7419429227457
"543",34379.3209303503,36.7462495226823
"544",54069.8341754478,36.7547020308608
"545",39490.2606878361,36.766608172669
"546",47833.3779221677,36.7728674979562
"547",42006.7449415061,36.7759004376462
"548",38011.6689889838,36.7773301106227
"549",54754.1990433796,36.7939315723324
"550",56646.4405756196,36.7951494019051
"551",50087.4958469689,36.8370061568368
"552",38840.3746896714,36.8516981961385
"553",51750.9919295042,36.8641991543222
"554",54783.0321457844,36.8790113348572
"555",52053.4609636328,36.8908625778004
"556",49917.4182536886,36.9060048867155
"557",37259.0234944479,36.9151245406873
"558",54744.7554813657,36.9422518682206
"559",51087.3863668642,36.9555252598362
"560",34680.2813484841,36.956993173369
"561",65913.342352825,36.9644258424458
"562",46297.7976429021,36.9803653710749
"563",51221.8526987259,37.0049175044259
"564",54329.8488764777,37.0235220303252
"565",66017.7922057574,37.0258957552826
"566",35909.8988030017,37.0308674073609
"567",47000.8109451118,37.0344170351775
"568",51979.9928522366,37.0351889403529
"569",52112.7179678342,37.0355091863534
"570",38706.2676177343,37.0430888608027
"571",35262.8602118349,37.0805851832488
"572",38694.6303614009,37.0866114578712
"573",52085.1635039924,37.0946856470792
"574",33197.7182676601,37.1011642773072
"575",41480.3725780962,37.1051789095647
"576",46197.8361802692,37.1416104204509
"577",34074.5787403624,37.1431427849278
"578",55891.4046590834,37.1478922717744
"579",20818.1856031031,37.1512794107668
"580",28612.1338187424,37.1602861673683
"581",30672.482996959,37.1664639257195
"582",45727.8581984152,37.1706845517351
"583",46461.9477209361,37.1743801081666
"584",58438.9148805015,37.1796419708776
"585",50503.7403066324,37.1873166223585
"586",43838.4142898351,37.2030204441435
"587",54702.6895540663,37.2066299399476
"588",66651.7234034301,37.2135134055336
"589",57759.2501221574,37.220263567582
"590",53535.8090173201,37.2243781524858
"591",54316.7191261538,37.2269129289324
"592",46731.6685401191,37.2336996515834
"593",34054.5138175738,37.2339414202276
"594",40490.035666203,37.240340904254
"595",51451.6241424598,37.2448082362599
"596",51334.0883894658,37.2640574819372
"597",61938.7026320372,37.2645389306513
"598",36214.2149061424,37.268382846821
"599",43342.8461417284,37.2686925955657
"600",23952.3926208529,37.2783747904353
"601",52107.8691293283,37.2840879070085
"602",46303.3459086859,37.2896584305653
"603",55596.6457091553,37.2915403575569
"604",73260.1752586764,37.2926605892944
"605",43763.827014948,37.2979682283877
"606",45210.733333069,37.2987371917962
"607",50445.689912878,37.2997765208169
"608",52088.4046139093,37.3091890550353
"609",48069.5359628736,37.3504243879377
"610",53080.3095427386,37.3554831712343
"611",43011.228742151,37.3651704361065
"612",50700.6658966082,37.3664167724676
"613",46773.0647239176,37.370888345471
"614",48405.5336814696,37.3783737928149
"615",52983.2832669128,37.3976077333969
"616",24532.282160349,37.4099309089953
"617",58991.2027328001,37.4106325979463
"618",47230.2880965566,37.4143230801457
"619",48589.5429023927,37.4206318415384
"620",56293.1637118821,37.4223941698925
"621",52752.0225623951,37.4297363618508
"622",58272.3922543451,37.4301030489588
"623",46102.0905334361,37.4369198247482
"624",42094.1131393816,37.4406401188971
"625",60141.9797429039,37.4469522397958
"626",57016.9323560122,37.4503920455003
"627",63787.6733121736,37.4586517987161
"628",49964.4047347379,37.4714254466739
"629",42483.2250817203,37.4791877403043
"630",53069.7462542159,37.4871174841921
"631",43077.979299173,37.5051497480287
"632",66931.7540161188,37.5142470519537
"633",48854.7061751524,37.5148713283239
"634",67260.216193529,37.5170684573489
"635",34798.3075986254,37.5171774081589
"636",44695.9485416289,37.5207429740037
"637",56844.7291355741,37.5221690505482
"638",45970.3960162213,37.532859162512
"639",64652.5694213843,37.5331610827648
"640",31197.0623505453,37.5410185089091
"641",43539.9304737652,37.5486579279015
"642",50370.3467392782,37.5730848852479
"643",44196.7104932658,37.5737978036827
"644",40548.7673877793,37.5745225026153
"645",50523.1639293477,37.5795522376537
"646",56155.1322022264,37.5813459462566
"647",45555.5166269192,37.6134058646857
"648",59330.6189662971,37.6169730453486
"649",51482.6652688096,37.6311024825026
"650",33230.8992638403,37.6312827722829
"651",47787.9813266798,37.6336842719371
"652",50721.719174965,37.6361094080812
"653",66955.2712919626,37.6389172313119
"654",46351.277896477,37.6485097763578
"655",60557.2087616969,37.6620750053431
"656",60132.1142039579,37.6637217140723
"657",42248.7485962442,37.6768063118646
"658",61018.248122602,37.6991271079698
"659",48214.4560308302,37.7026668744318
"660",51078.7404343496,37.7434343411523
"661",46095.4609090859,37.7465861097113
"662",40622.6026132941,37.7468572351557
"663",41780.4305736562,37.7471981643487
"664",24005.336689813,37.7561964806478
"665",59139.1681710658,37.7693236399596
"666",32295.9079577689,37.7729725735021
"667",41743.1345611002,37.7862654277759
"668",40216.6209777532,37.7892839610702
"669",44535.1739208425,37.7921718301395
"670",37435.6657234927,37.7973346571715
"671",34114.6738451502,37.7981672654701
"672",47696.1719093032,37.8094476475257
"673",67788.5342027331,37.8147528471449
"674",60699.1809321179,37.8240034742614
"675",46859.577830693,37.8265797965042
"676",63294.7005836154,37.8357111509103
"677",59417.2345111537,37.8444950120705
"678",37681.2871819676,37.8467415596328
"679",49188.0497204511,37.8515884572263
"680",38157.1979823804,37.8520436360328
"681",51227.2282075725,37.8548866525235
"682",42926.4689725253,37.8858038179113
"683",32626.6459141324,37.8901842784331
"684",29871.7530691147,37.9035105337859
"685",62170.7235945909,37.9149977239417
"686",43815.9990679896,37.9242346420105
"687",50122.2357272087,37.9258140621097
"688",65331.4402611365,37.9269145998503
"689",29975.6488984532,37.9301226918883
"690",51698.9277673036,37.9305498042676
"691",58264.7042485464,37.9596400202095
"692",34591.124781328,37.96388714413
"693",58977.9878098487,37.9745582688951
"694",56101.1332069709,37.9767089243392
"695",36113.3600161148,37.9914091328551
"696",45834.142252923,37.9952549384731
"697",42876.5673754847,37.999595237174
"698",53130.3756735988,38.0022054730022
"699",39849.8205200946,38.016893834997
"700",49472.7950880961,38.0178093440505
"701",41788.3562432768,38.0379692206275
"702",44453.6164620332,38.0406781022636
"703",52286.2906902462,38.0521564720229
"704",42509.5473295748,38.0534559610018
"705",66960.1014862867,38.0611403625364
"706",50298.0336993837,38.0790937312292
"707",53329.9271503968,38.0849977310625
"708",36798.0745198122,38.1079722342178
"709",50797.9275822399,38.1170447074729
"710",42269.7698771585,38.1234300816695
"711",27405.6996317457,38.124516374542
"712",65501.2749903168,38.1309752084059
"713",52313.8331594973,38.1364199863494
"714",50752.9103439273,38.136473792975
"715",43292.880503265,38.1437548964926
"716",59948.1554289438,38.1565725707328
"717",53805.5114085924,38.1679489554135
"718",35909.8833625217,38.1685592829624
"719",55986.7826930805,38.1738284500498
"720",64210.2783348191,38.1788732971903
"721",46531.6176717168,38.1821911758358
"722",45754.1779614446,38.1971927605014
"723",66699.3167589533,38.2152113650454
"724",25767.9935814633,38.2230226923281
"725",42955.6834388231,38.2238711958911
"726",49969.8298580685,38.2272765955129
"727",55281.424538439,38.232700854697
"728",43049.1578446453,38.2334260727578
"729",59422.0237348477,38.2429578305586
"730",40000.5827500566,38.2557479311247
"731",48369.5467290974,38.2732606520756
"732",39008.4835837564,38.2761389296531
"733",57883.9334836071,38.2774344928478
"734",52086.9812452667,38.2902811353253
"735",53589.7503485341,38.2961788417097
"736",40230.0314127454,38.3033702377142
"737",50435.6353703584,38.3083847868429
"738",45244.3662847117,38.3092948780762
"739",55134.0641029072,38.3111443805726
"740",38126.9984141506,38.3151531164722
"741",53716.0794455287,38.3191488481665
"742",62692.7420165483,38.3214665580459
